Review text,Amazon Rating,Date of Review
"\n\n  Have been using these for quite some tine now. The last batch I received seemed to be of much lower quality, seem to leak & overflow on a regular basis.The elastic bands also seem to be giving up much sooner, unlike earlier.\n\n",2.0 out of 5 stars,Reviewed in India on 22 June 2020
\n\n  I AM DISSATISFIED WITH THIS PRODUCT AS LEAKAGE IS HAPPENING AND TOO TIGHT FOR MY LEAN GIRL (9kg).....i MOVED TO COMPETITION PRODUCT AND IT IS ECONOMICAL AND VERY BETTER THAN THIS.\n\n,3.0 out of 5 stars,Reviewed in India on 17 February 2021
\n\n  Always ordered  bubble bed technology one bt this tym received old product ... disappointed.\n\n,1.0 out of 5 stars,Reviewed in India on 19 March 2021
"\n\n  If you are so caring about your baby than without thinking go for it. I'm buying it from 2 years till now no problem of leakage, rashes. It is so soft. Love the product. Very useful for winter season,Because thats the time when baby gets wet many times.\n\n",5.0 out of 5 stars,Reviewed in India on 27 September 2019
\n\n  Very bad quality. My kid was using regularly but from now on quality is so bad. Each 4 he's need to change it. After new package or design like dotbed its quality gone.\n\n,1.0 out of 5 stars,Reviewed in India on 22 September 2020
"\n\n  I have tried all the other brands. According to mu experience ,Huggies is the best compared to other brands  with regard to absorbency, leak proof , softness .\n\n",5.0 out of 5 stars,Reviewed in India on 14 August 2020
\n\n  It's the worst diaper ever used for my toddler. It doesn't absorb at all and it leaks fully. Please don't buy this product.\n\n,1.0 out of 5 stars,Reviewed in India on 10 November 2019
\n\n  N I c e V a l u e F O r M O n e y \u270c \U0001f44d\U0001f642\n\n,4.0 out of 5 stars,Reviewed in India on 5 April 2021
\n\n  Product is good. This is the best price at this moment. Delivery is very fast for this product at my address.\n\n,4.0 out of 5 stars,Reviewed in India on 8 August 2020
"\n\n  I guess this is a duplicate product. Usually I buy from firstcry, this was the firs time I bought this product from amazon n the quality of the product is completely different, these ones r bigger in size, thinner in material and inferior in quality then the same ones from firstcry. Really feel cheated after a prime customer for years.\n\n",1.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  After reading so much reviews I've been ordered wonder pants but you khow what its not working even 4 hour as it claims.I found that mammy poko pant are far better than huggies wonder pants.\n\n,2.0 out of 5 stars,Reviewed in India on 29 September 2018
\n\n  I ordered a monthly pack spending 1280 for 128 diapers pants but not at all satisfied with the product quality. It leaks and also does not last more than 3-4 hrs. Sad to see that this item is non returnable as I feel cheated and forced to use an expensive product with poor results\n\n,1.0 out of 5 stars,Reviewed in India on 25 January 2019
\n\n  Really nice product i have got. My kid feel more comfortable in this rather other products. This has bubble feel which avoid rashes.\n\n,5.0 out of 5 stars,Reviewed in India on 18 March 2021
\n\n  It's really better than pampers which cost too much if compared with huggies.Softer and thicker than other diapers. The new bubble cushion make it really soft.\n\n,5.0 out of 5 stars,Reviewed in India on 23 October 2020
\n\n  Good diapers. But not excellent. Better than Pampers and mammy poko pants. But below ranked from some diapers company. Too much costly. Large size pants per day costing is 11 to 14 rupees.\n\n,4.0 out of 5 stars,Reviewed in India on 8 October 2019
\n\n  It was delivered like this.  Diapers like means the whole packet got wasted. Now how we are suppose to use this.\n\n,5.0 out of 5 stars,Reviewed in India on 8 April 2021
\n\n  Best so far. I have used many polo pants and pampers and Huggies.. so far these ones r my favourite.it really suits my baby\n\n,5.0 out of 5 stars,Reviewed in India on 13 August 2019
\n\n  Out of the 4packs in the box 2 packshad lot of leaks n even the gel was coming out after 1hour of usage.. I hope it was not duplicate.\n\n,2.0 out of 5 stars,Reviewed in India on 29 January 2018
"\n\n  For say 1 we used Huggies for our baby boy and satisfied with product but this time we go with XL size and found that every diaper going leakage in 2 hour. Times there is some defect with this XL size every diaper going g in same way.  For other size small,  medium and large we fully satisfied from product\n\n",1.0 out of 5 stars,Reviewed in India on 7 October 2018
\n\n  First time purchase product was good but this one which I purchased second time is of inferior quality.\n\n,2.0 out of 5 stars,Reviewed in India on 2 September 2019
\n\n  My baby is just 8 kg still her skin becomes red in the elastic part. It should be more soft on babies skin.\n\n,3.0 out of 5 stars,Reviewed in India on 23 September 2020
\n\n  I am using it since last 1 year and it's best for baby\n\n,5.0 out of 5 stars,Reviewed in India on 11 September 2020
\n\n  Most of the diapers are sticky  in one side. Each time have to remove the sticky ones apart and then wear them\n\n,3.0 out of 5 stars,Reviewed in India on 2 July 2019
\n\n  It's coverage is very poorAlways getting leaked as the width is not sufficient for babies with the specified weight categoryBetter to go for taped  huggies\n\n,1.0 out of 5 stars,Reviewed in India on 23 March 2021
"\n\n  Good product but thicker than flipkart which is same size. (Flipkart \u09a5\u09c7\u0995\u09c7 \u098f\u0995\u0987 size \u0995\u09bf\u09a8\u09c7\u099b\u09bf, \u0995\u09bf\u09a8\u09cd\u09a4\u09c1 size \u0986\u09b0 thickness \u09ae\u09cb\u099f\u09be)\n\n",4.0 out of 5 stars,Reviewed in India on 9 November 2019
\n\n  The diapers were of bad quality.urine usually leaked in these diapers\n\n,2.0 out of 5 stars,Reviewed in India on 15 February 2021
\n\n  Very nice product in the world\n\n,5.0 out of 5 stars,Reviewed in India on 29 March 2021
\n\n  I have always been huggies fan so im happy... only thing is online prices can b little more competitive...\n\n,4.0 out of 5 stars,Reviewed in India on 11 March 2020
\n\n  I always preffer huggies. But this time i am very disappointed with the supplier. 5 peices are damaged. See in pic. But as a brand i always trust huggies. Best.But this time by the side of supplier i am very dusappointed\n\n,2.0 out of 5 stars,Reviewed in India on 6 August 2019
\n\n  Got it for 9.5 and you won't get the same so cheap anywhr else. Quality wise softness and absorbency is good. Go for it without thinking.\n\n,5.0 out of 5 stars,Reviewed in India on 21 February 2021
\n\n  Good discount. Nicely packed. Dipers in good condition.\n\n,4.0 out of 5 stars,Reviewed in India on 7 November 2020
\n\n  Very bad abosorbancy. Urine is leaking from 2 below Sides before 10 hrs. Can not use for night. I bought 92 diapers packet. Will not buy again.\n\n,2.0 out of 5 stars,Reviewed in India on 26 September 2020
\n\n  Completely disliked the product ... sad part is hoping that it would be the best pants  we had ordered big 2 packs .. and ended up discarding it as it was non - returnable.\n\n,1.0 out of 5 stars,Reviewed in India on 12 February 2021
"\n\n  It's not absorb as mentioned on packet. Just 6 hours are enough to change. Comparing to Mammy, this is worst. Mammy pant is the best.\n\n",1.0 out of 5 stars,Reviewed in India on 9 March 2020
"\n\n  The current pack that I bought is very bad, it's Layers are not good and the absorbing is also nice to good .I really don't understand why this happened as Huggies diaper's are usually very good\n\n",3.0 out of 5 stars,Reviewed in India on 24 September 2020
\n\n  Seems like there is a difference when you buy in store and buy when online the quality of the product feels different if you buy from here.Diapers are of poor quality. Stiches comes off and softness is not upto the mark.\n\n,1.0 out of 5 stars,Reviewed in India on 18 May 2020
\n\n  Not gud for over night it starts leaking. 12 hours protection is not true. May be good for daytime.\n\n,3.0 out of 5 stars,Reviewed in India on 15 September 2019
\n\n  Softness is good but it always leaks most of the time it tares\n\n,1.0 out of 5 stars,Reviewed in India on 27 May 2020
\n\n  First impression is that these are not of good quality. Diapers do not have good absorb quality. I will not buy these diapers again.\n\n,2.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  The staying time is only 2 hours.The bum size is also small.Only good thing is it has good fragrance.Momy Poko Pants is better than this in staying time and shape of the diaper is covering the entire bum\n\n,3.0 out of 5 stars,Reviewed in India on 7 September 2016
\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0When i have opened the box out if four packets of 32 each I got only three packets of 32 each.Kindly check and revert as it has hapenned for the first time. It was the monthly pack for 128 but in only got 96 so one packet is missing.\n\n,1.0 out of 5 stars,Reviewed in India on 26 July 2019
\n\n  Have been using it for months now .. it's really good. No problems at all .. value for money\n\n,5.0 out of 5 stars,Reviewed in India on 5 September 2020
\n\n  Price to quality perfectBuilt for price of common people with best quality\n\n,5.0 out of 5 stars,Reviewed in India on 20 April 2021
\n\n  This is the best pack of Huggies we have ever received. Ordered 46x2 packs twice and the diapers have been very soft as compared to same size huggies diaper packs with different quantity.\n\n,5.0 out of 5 stars,Reviewed in India on 2 August 2019
\n\n  I m a regular customer of Amazon .. I was never disappointed with it.. bt this time I received a total damaged product..  it has no absorb capacity as well as the metirial is also defective.. don't go with this product..\n\n,1.0 out of 5 stars,Reviewed in India on 4 August 2020
"\n\n  its just an ok diaper,u cant use it for longer time n remember huggies sizes are smaller compared to pampers and they r nothing match in comparison with pampers active baby,i hv een using pampers active baby from past 10 months now nnothing to complain abt it\n\n",3.0 out of 5 stars,Reviewed in India on 18 September 2015
"\n\n  The diaper doesn\u2019t seem to be original huggies. After an hour of wearing, the elastic part starts getting loose and the stitches start coming off.. a terrible experience for the first time!\n\n",1.0 out of 5 stars,Reviewed in India on 4 September 2019
\n\n  Leaking always. My baby's weight is 10kg. According to the size chart i got large. The product is soft but not serves the purpose.\n\n,1.0 out of 5 stars,Reviewed in India on 8 February 2020
\n\n  Leakage problem.. otherwise very soft & my 6 month old baby boy is loving it..\U0001f44d\n\n,4.0 out of 5 stars,Reviewed in India on 5 March 2020
\n\n  The quality is so poor when compared with Pampers and Mamy poko pants. Diaper gets torn easily while wearing. Absorption is good but what is the use if the diaper gets torn while wearing itself.\n\n,2.0 out of 5 stars,Reviewed in India on 9 October 2019
\n\n  I very like this. Very good quality and excellent product shipping service.Baby very well and comfortable diaper.\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2020
\n\n  Best diaper for babies. Very soft & comfortable. Highly satisfied with the product quality.\n\n,5.0 out of 5 stars,Reviewed in India on 28 October 2020
\n\n  The thickness of the diaper reduced to half results in having leakage within one hour of use. This is the second time I'm facing this issue with the same product. Poor quality...\n\n,1.0 out of 5 stars,Reviewed in India on 4 July 2020
\n\n  Babies choice\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2021
"\n\n  I used to purchase Mamy Poko Pants before, and always faced leakage issues. After using Huggies, its been a good change. The quality is great.\n\n",5.0 out of 5 stars,Reviewed in India on 14 September 2018
"\n\n  This huggies Pant is very bad, gader quality is not good, all urine come out, i suggested all of you better don't buy online all in one package.It's like fake huggies.... I waste my money for this shopping.......Bad experience\n\n",1.0 out of 5 stars,Reviewed in India on 1 January 2020
\n\n  My boy feels happy and active when he wear huggies. Huggies is suitable for my boy skin that's why I only prefer huggies on the package they will print 12 hrs don't take any risk wear only for 10 rs after that take out the old one and wear a  new one\n\n,4.0 out of 5 stars,Reviewed in India on 23 October 2019
"\n\n  I purchased this product for my baby, it doesn't keep dry even for an hour. Quality is very poor, Overall waste product. Please never buy this product for your baby. HUGGIES BRAND IS GOING NO WHERE. I never recommend this product and Huggies brand to anyone.\n\n",1.0 out of 5 stars,Reviewed in India on 29 October 2019
\n\n  Diaper is getting leaked within 2 hours  after it is weared  and it is different from what we brought from medical shop. No proper leakage proof and we changing 3 diapers during night time\n\n,1.0 out of 5 stars,Reviewed in India on 5 December 2020
"\n\n  Its a great product. I used to use Mammy poko pants, but my baby is happy with the softness of this.\n\n",5.0 out of 5 stars,Reviewed in India on 17 July 2019
\n\n  It's very soft and comfortable for baby.\n\n,5.0 out of 5 stars,Reviewed in India on 28 August 2020
\n\n  Comfortable\n\n,5.0 out of 5 stars,Reviewed in India on 24 April 2021
\n\n  Good product and with quality\n\n,5.0 out of 5 stars,Reviewed in India on 16 November 2020
\n\n  I got damage product  ... product packet was tored.\n\n,1.0 out of 5 stars,Reviewed in India on 8 July 2020
\n\n  Product quality not that good. Leaks easily and absorbing capacity also less.\n\n,2.0 out of 5 stars,Reviewed in India on 3 October 2020
\n\n  Worst and third rated diapers sold to the regular customer of Huggies ..they are neither absorbing nor leak proof.. it's a monthly pack but we almost used all in 15 days...\n\n,1.0 out of 5 stars,Reviewed in India on 19 January 2020
"\n\n  Always has been a good product. However, my last ordered product is not as satisfactory as before. All materials are good, but the product is badly tailored.\n\n",4.0 out of 5 stars,Reviewed in India on 1 September 2019
\n\n  Very bad product. rashes came to baby in 2-3 days...\n\n,1.0 out of 5 stars,Reviewed in India on 6 June 2020
"\n\n  In ranking wise I rate Huggies in Rank 2, Pampers in Rank 1\n\n",4.0 out of 5 stars,Reviewed in India on 9 February 2021
\n\n  Very good product\n\n,4.0 out of 5 stars,Reviewed in India on 10 January 2021
\n\n  Worth\n\n,4.0 out of 5 stars,Reviewed in India on 13 April 2021
"\n\n  Huggies is a nice product which suits my baby perfect.its absorbance is good all over the night.my baby is feeling comfortable with this and no rashes with HUGGIES.Coming to leak proof,it should be improved.\n\n",5.0 out of 5 stars,Reviewed in India on 27 September 2019
\n\n  this time is quality is not so good it gets tored when i dress up my child..\n\n,3.0 out of 5 stars,Reviewed in India on 24 February 2020
"\n\n  Below average product , we cannot use more than 6 hrs product was leaking.. price also higher compare to athor products\n\n",2.0 out of 5 stars,Reviewed in India on 24 December 2019
\n\n  Just a worst product I have bought ever in my life.. Why amazon making fool to ur customers. Not even a couple of hours it is absorbing. Every night is sleepless with this for my munchkin and me as well.Plz do not purchase..\n\n,1.0 out of 5 stars,Reviewed in India on 10 January 2020
\n\n  It's nice.\n\n,5.0 out of 5 stars,Reviewed in India on 24 February 2021
\n\n  Excellent Product Value for Money\n\n,5.0 out of 5 stars,Reviewed in India on 4 September 2020
"\n\n  Using this product since 6 months, its main advantage over others is that it is soft on baby skin and will not leave hard rashes.\n\n",5.0 out of 5 stars,Reviewed in India on 18 August 2019
\n\n  Very bad quality dippers .\n\n,1.0 out of 5 stars,Reviewed in India on 30 October 2020
\n\n  Suits my kids skin. Never had rash even after hours\n\n,5.0 out of 5 stars,Reviewed in India on 22 September 2020
"\n\n  Very bad quality dipper, It is crack when it wear by my baby. I bought it third time but in time all dipper are I have received very bad quality.\n\n",1.0 out of 5 stars,Reviewed in India on 20 August 2020
\n\n  Quality of this diaper is very very bad as compared to the previous one ..the material is very thin and just tear off wen strechtd a little bit from waist..i am really disapointed by the product this time..\n\n,1.0 out of 5 stars,Reviewed in India on 13 September 2019
\n\n  good product\n\n,4.0 out of 5 stars,Reviewed in India on 20 January 2021
\n\n  Generally these are good but the recent product received is pathetic. Compromise on Quality cannot be afforded by such global brands. Really hampers the credibility.\n\n,1.0 out of 5 stars,Reviewed in India on 18 September 2020
\n\n  I use first time this product...its very worst product....so many rashes in my baby bum....really i sugeest pls dont purchase any one....this product its harmful 4 baby\n\n,1.0 out of 5 stars,Reviewed in India on 26 December 2020
\n\n  Most efficient and value for money diapers for the little ones. I have been ordering these only since my little one was born because of the premium quality at the right price unlike other low quality products. Recommend this over other brands.\n\n,5.0 out of 5 stars,Reviewed in India on 28 September 2019
\n\n  Lasts long and is good only problem is it starts hanging as the weight increase and appears that it has become soiled when it's only an hour after the baby has worn it\n\n,4.0 out of 5 stars,Reviewed in India on 30 December 2018
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 20 March 2021
\n\n  Avarege\n\n,2.0 out of 5 stars,Reviewed in India on 17 February 2021
\n\n  It's a very poor quality. I always ordered from flip cart and received a good quality products but last time I ordered from Amazon and it's very bad quality of diaper..\n\n,1.0 out of 5 stars,Reviewed in India on 24 September 2019
"\n\n  Really WAS a good product. But after purchasing the product in great festival can't say this even good. Quality has been detoriated a lot. Then what's the use to slash price and fool people with cheaper rate. Inferior quality with low price, so no big deal.\n\n",5.0 out of 5 stars,Reviewed in India on 30 June 2019
\n\n  I love this product because of the fragrance and a little of quality then other\n\n,4.0 out of 5 stars,Reviewed in India on 3 September 2020
\n\n  Awesome product\n\n,5.0 out of 5 stars,Reviewed in India on 21 January 2021
\n\n  It\u2019s leaking this time product quality is not good and absorbing capacity is not good ... I am not planning to go for it again\n\n,1.0 out of 5 stars,Reviewed in India on 14 October 2020
"\n\n  Not bad, but peace is very high\n\n",2.0 out of 5 stars,Reviewed in India on 4 October 2020
\n\n  From Aug 2019 Huggies diaper : They changed diaper cloth material and not worth for a single penny.Leakaging in all diapers.First time felt very very bad after getting this.Using for past 1 year but this is the first time with horrible experience.\n\n,1.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  I was purchasing this product online since my child is born.But this time you guys delivered fake product under real packing.It is more thin and leaky than ever.Never hope to order again.\n\n,1.0 out of 5 stars,Reviewed in India on 20 October 2019
"\n\n  Excellent Product,  most important is the Cushiony Waist band, which is so soft that it helps prevent the occurrence of red marks around the baby's waist and it's very Comfortable.\n\n",5.0 out of 5 stars,Reviewed in India on 7 May 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 9 March 2021
\n\n  Good Quality diaper comes with mild perfume smell.\n\n,5.0 out of 5 stars,Reviewed in India on 5 June 2020
\n\n  better than all. always go for huggies...........best product\n\n,5.0 out of 5 stars,Reviewed in India on 23 March 2020
"\n\n  Last time we bought this product was fine but this time there are not leak proof any more,with in 4 hours baby's pant gets wet sometimes even bed. Quality is not upto the mark.\n\n",1.0 out of 5 stars,Reviewed in India on 21 November 2020
\n\n  My baby fits well in this.. from day 1 he is using this only. We like it so much. No complaints..\n\n,5.0 out of 5 stars,Reviewed in India on 23 September 2020
\n\n  Fibres coming out from diaper surface while baby wearing it.needs improvement in quality\n\n,4.0 out of 5 stars,Reviewed in India on 27 November 2020
\n\n  Pants are smaller than normal 9-14KG size pants. It is actually medium size pants\n\n,3.0 out of 5 stars,Reviewed in India on 7 August 2019
"\n\n  Compared to other great brands, huggies is definitely better.. Only disadvantage in huggies wonder pants is that the pants are not so easy to tear (a suggestion to HUGGIES COMPANY to improve on this). The elastic hurts the baby if not torn carefully..\n\n",3.0 out of 5 stars,Reviewed in India on 27 January 2015
\n\n  Comfortable & softnessAmazon ontime deliverOverall i am very happy to buy this product\n\n,5.0 out of 5 stars,Reviewed in India on 16 April 2019
"\n\n  Only soft material but it not last more then 4 to 5 hrs, it leak so have to check and change diaper n cloths of baby which disturb sleep of baby, very disappointment by chosing this item\n\n",1.0 out of 5 stars,Reviewed in India on 14 May 2020
\n\n  I'm a regular buyer of this product and have found it to be better than others.\n\n,5.0 out of 5 stars,Reviewed in India on 18 July 2019
\n\n  Waste of money. Totally disappointed with this Product. Huggies- U lost a customer\n\n,1.0 out of 5 stars,Reviewed in India on 1 January 2020
"\n\n  It get leaked even before filling upto full marking, so sleep of baby get disturbed. Elastic at waist is so tight that it make elastic shape lines on baby skin.\n\n",3.0 out of 5 stars,Reviewed in India on 16 March 2019
\n\n  Value for money.. good product.. and  go for best deal in Amazon\n\n,4.0 out of 5 stars,Reviewed in India on 7 July 2020
\n\n  Original product and short time delivery. Overall very nice.Thank you very much Amazon for resalable price.\n\n,5.0 out of 5 stars,Reviewed in India on 25 November 2017
\n\n  Good One\n\n,5.0 out of 5 stars,Reviewed in India on 17 December 2020
"\n\n  It\u2019s not leak proof, Not at all useful. I ordered 46 * 2 pack, waste of money. Never received such poor quality earlier.\n\n",1.0 out of 5 stars,Reviewed in India on 6 October 2020
\n\n  Nice\n\n,5.0 out of 5 stars,Reviewed in India on 4 February 2021
\n\n  There are few defective pieces in the last bought package. Earlier also we had faced same issue but did not report. We request you to please reimburse money for same.\n\n,1.0 out of 5 stars,Reviewed in India on 5 January 2021
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 23 December 2020
"\n\n  The diapers delivered are bubble red technology diapers,  and not regular diapers which are I use to bye. These are not good quality and not having good absorption. Kids  are getting rashes. Amazon people not delivered the good product this time\n\n",1.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  Good Product..\n\n,5.0 out of 5 stars,Reviewed in India on 4 October 2020
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 2 April 2021
\n\n  This is definitely a fake product. Highly disappointed. I\u2019ve been using Huggies since the beginning but this time it\u2019s 100% fake. Horrible product.\n\n,1.0 out of 5 stars,Reviewed in India on 22 March 2021
\n\n  Not leak proof diper no purchase this item anyone bad product\n\n,2.0 out of 5 stars,Reviewed in India on 22 October 2020
\n\n  My baby's comfort during her sleep is all that matters when a diaper is put on her. This product delivers that.\n\n,5.0 out of 5 stars,Reviewed in India on 19 August 2019
\n\n  Most of the time its get leak. And after 3 hours use its get very heavy. So kids can't walk because of its weight.\n\n,3.0 out of 5 stars,Reviewed in India on 15 August 2019
\n\n  Good compared to others. Absolute Worth for Money.\n\n,5.0 out of 5 stars,Reviewed in India on 18 July 2020
\n\n  good quality\n\n,5.0 out of 5 stars,Reviewed in India on 7 March 2021
\n\n  Third class product never go for it\n\n,1.0 out of 5 stars,Reviewed in India on 23 August 2020
\n\n  Very Worst product. The diaper is smelling bad before use and the baby got skin allergy due to it. I will look for a different seller next time.\n\n,1.0 out of 5 stars,Reviewed in India on 23 January 2020
\n\n  Price wise very good product.\n\n,5.0 out of 5 stars,Reviewed in India on 16 December 2020
\n\n  Ok\n\n,4.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Light diaper not good absorb-er. the seller is making fraud with customer amazon should ban this seller. Want the replacement of the product not eligble on this. Please dont but this product from this seller please all dont buy poor product.\n\n,1.0 out of 5 stars,Reviewed in India on 22 August 2019
\n\n  Good\n\n,5.0 out of 5 stars,Reviewed in India on 21 December 2020
\n\n  I HAVE USED VARIETY OF PRODUCTS ! BUT THIS PRODUCT CAN BE RATED THE BEST IN QUALITY AND DURABILITY AND SUSTAINABILITY DURING LONG TRAVEL !\n\n,5.0 out of 5 stars,Reviewed in India on 2 January 2020
\n\n  Nice product\n\n,5.0 out of 5 stars,Reviewed in India on 24 November 2020
\n\n  Am really happy with the product only thing is it was delivered in 4packs each of 32 count\n\n,5.0 out of 5 stars,Reviewed in India on 13 March 2019
"\n\n  Meet the expectations. Having Good absorbency, leak proof as well as softer.\n\n",5.0 out of 5 stars,Reviewed in India on 6 October 2019
\n\n  These diapers are of pathetic quality. They leak and make my baby's clothes wet. I have been regularly buying huggies diaper pants but i would never ever buy these againand recommend everyone not to buy them...\n\n,1.0 out of 5 stars,Reviewed in India on 10 December 2019
\n\n  Product worth for child\u2019s sleep\n\n,5.0 out of 5 stars,Reviewed in India on 8 July 2020
"\n\n  I get better deal on this HUGGIES pack in AMAZON.in compared to else where. For last 6 months I was ordering this product and found good with the delivery, packing and pricing. Recently I started seeing that some of diapers found to be ""not absorbing"" and bed sheet is becoming wet and kid is waking up. This is happening only with few diapers in the same pack. Now I am thinking to change.\n\n",2.0 out of 5 stars,Reviewed in India on 26 June 2015
\n\n  Like\n\n,5.0 out of 5 stars,Reviewed in India on 4 December 2020
"\n\n  Always order the same diapers but this time the diapers delivered are of lowest quality, it leaks from the first time, the fabrics get dislocated easily,size too does not fit, not Happy with this time, want my refund\n\n",1.0 out of 5 stars,Reviewed in India on 25 August 2019
\n\n  Smaller in size. Tightfit.  Leaks very often. Doesn't cover the butt properly. Never recommended\n\n,1.0 out of 5 stars,Reviewed in India on 9 June 2019
"\n\n  I ordered one packet of the same item only half used, the item not comfortable to my baby more rashes and irritations found half of  the packet remaining\n\n",4.0 out of 5 stars,Reviewed in India on 3 August 2020
\n\n  Huggies is always better for my Angel.Please try to provide monthly pack in XL size\n\n,4.0 out of 5 stars,Reviewed in India on 23 January 2019
\n\n  Using it since almost a  year.. Nice product.. Great absorbecndy and good softness. Had no issues like rashes or discomfort.\n\n,4.0 out of 5 stars,Reviewed in India on 16 April 2021
\n\n  Good diaper and great price.\n\n,4.0 out of 5 stars,Reviewed in India on 17 May 2020
"Huggies Wonder Pants Large Size Diapers (38 Count)\n\nI always use Huggies for my son. still now i didnt see any rashes on my kid bum. sometimes urine leaks, we changed another one at night.Thank you huggies for the hygiene diaper\n\n",5.0 out of 5 stars,Reviewed in India on 16 October 2015
\n\n  Gud product and price the best of all\n\n,5.0 out of 5 stars,Reviewed in India on 3 March 2020
\n\n  The elastic in the diapers is not of appropriate size I ordered large pants but it is xl in size ... the is no absorbent present in most of the diapers... very disappointed with huggies deliverd this time\n\n,1.0 out of 5 stars,Reviewed in India on 2 November 2019
\n\n  Too Thick...Child devlops rashes bcoz of the thick material..Not ideal in summer\n\n,1.0 out of 5 stars,Reviewed in India on 21 September 2019
\n\n  Very good product.....good quality than mamypoko\n\n,4.0 out of 5 stars,Reviewed in India on 12 October 2020
"\n\n  Huggies is by far the best diapers I have used for my daughter. All other brands have either leak issues or size inconvenience,but this one fits perfectly. Highly recommended\n\n",5.0 out of 5 stars,Reviewed in India on 10 June 2019
"\n\n  We've been buying this product for past 2 years. But this time when we started using diapers for our 3 years baby boy, most are observed are leaking. The worst experience.\n\n",2.0 out of 5 stars,Reviewed in India on 27 September 2020
\n\n  Just for babies that's it\n\n,4.0 out of 5 stars,Reviewed in India on 23 September 2020
\n\n  Its one of the best among others available.\n\n,5.0 out of 5 stars,Reviewed in India on 13 January 2020
\n\n  Excellent Product\n\n,5.0 out of 5 stars,Reviewed in India on 16 August 2020
\n\n  Absorbancy\n\n,4.0 out of 5 stars,Reviewed in India on 23 October 2020
"\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0Creating rashes, also little leakage..\n\n",1.0 out of 5 stars,Reviewed in India on 10 April 2021
\n\n  I used many brand and other high rated products but I think ths product is best.\n\n,5.0 out of 5 stars,Reviewed in India on 13 July 2019
\n\n  Good\n\n,4.0 out of 5 stars,Reviewed in India on 9 November 2020
\n\n  Good one.. but sometimes it leaks ... Otherwise it's very soft n skin friendly for kids\n\n,4.0 out of 5 stars,Reviewed in India on 29 August 2020
\n\n  Good product\n\n,4.0 out of 5 stars,Reviewed in India on 25 August 2020
\n\n  It seems a duplicate product being delivered. Its very thin and also not absorbing in comparison to the previous ones which I used to order from amazon. Really disappointed.\n\n,2.0 out of 5 stars,Reviewed in India on 1 September 2019
"\n\n  NEVER BUY THIS PRODUCT. YOU WONT GET COMBO PACK. YOU WILL GET ONE ITEM OUT OF TWO. PRODUCT HAS NO RETURN POLICY. I BOUGHT VIA FLIPKART TOO,  THERE ALSO I HAVE SAME EXPERIENCE\n\n",5.0 out of 5 stars,Reviewed in India on 21 August 2020
"\n\n  It's a good product, the delivery of this product could have been quicker.\n\n",3.0 out of 5 stars,Reviewed in India on 19 July 2019
"\n\n  3rd class cheap packing, no hygiene, damaged- waste of money\n\n",1.0 out of 5 stars,Reviewed in India on 9 November 2020
"\n\n  Very good product and suitable for baby soft skin. No rashes, NO itching. Very much comfortable and lightweight.\n\n",5.0 out of 5 stars,Reviewed in India on 20 September 2020
"\n\n  I bought aonthly pack of these diapers. Diapers are very good in the name of quality, absorbance and softness. Fits in the budget,  price is affordable when compared to other brands.\n\n",4.0 out of 5 stars,Reviewed in India on 27 June 2019
\n\n  Old packet has been delivered.\n\n,3.0 out of 5 stars,Reviewed in India on 7 August 2020
"\n\n  Product quality not good,  it is very thin and will bulge in just 1 hour.Earlier huggies Diaper pants was lasting for around 8 hours. Hence the product quality is of low quality and really thin. I would like to return the product.\n\n",1.0 out of 5 stars,Reviewed in India on 4 September 2019
\n\n  The second pack of diapers seem to be an old/aged product. The diaper is very stiff on the back unlike how huggies are. It seems to be a bad lot and has been sold without a check.\n\n,3.0 out of 5 stars,Reviewed in India on 12 January 2020
"\n\n  Best we like of this product is the waist part. It's very soft, don't leave any mark on babies skin.\n\n",5.0 out of 5 stars,Reviewed in India on 28 September 2019
\n\n  Products are very good\U0001f44d. Thanks Amazon for your valuable service.\n\n,5.0 out of 5 stars,Reviewed in India on 26 September 2020
\n\n  I get this Monday but it's not pack it's open not cover any it's very bad and it's not a leak proof very bad experience from Amazon service I am not preferred it again and not suggesting any others\n\n,2.0 out of 5 stars,Reviewed in India on 20 January 2020
\n\n  Awesome product\n\n,4.0 out of 5 stars,Reviewed in India on 19 August 2020
\n\n  Third class quality product. Sharp white sand like material leaked from diaper which is very disappointing and my beby was so uncomfortable.\n\n,1.0 out of 5 stars,Reviewed in India on 18 January 2021
\n\n  This time which I purchase thats are not leak proof. Very disappointed\n\n,1.0 out of 5 stars,Reviewed in India on 6 October 2020
